,k1,k2,kdam,phi,Sh,D0,N0,H0
0,1.664622654748352e-06,0.18382705370662564,0.10600783331529921,3.573803982030705e-07,0.0008362862504695433,2433.582105875004,17387255.235722017,310.42517619698884
