,k1,k2,kdam,phi,Sh,D0,N0,H0
0,1.3476970303919866e-06,0.5323073549263575,0.05635877899117561,7.144558547541183e-08,0.002091671288826058,2528.2272190087397,7723525.405486577,317.0321864522705
